patch_id,city_code,patch_idx,centroid_lat,centroid_lon,minx_utm,miny_utm,maxx_utm,maxy_utm,crs_utm,n_segments,n_intersections,n_nodes_in_patch,n_components,n_nodes_largest,largest_fraction,entropy_raw,entropy_normalised,entropy_weighted_raw,entropy_weighted_norm,phi,n_edges_used,n_nodes_used,n_3way,n_deadend,proportion_4way,proportion_3way,proportion_deadend,mean_edge_length,total_edge_length,circuity
vancouver_0105,vancouver,105,49.232874,-123.108378,491709.99,5452949.41,492509.99,5453749.41,EPSG:32610,1074,309,309,5,305,0.9871,1.64243,0.458329,1.495783,0.417406,0.986411,928,305,133,33,0.357377,0.436066,0.108197,47.53,22052.46,1.000143
chicago_0677,chicago,677,41.705359,-87.635725,446708.44,4616858.65,447508.44,4617658.65,EPSG:32616,1558,419,419,4,406,0.969,1.737615,0.484891,1.686926,0.470746,0.974434,1350,406,153,24,0.504926,0.376847,0.059113,38.53,26084.81,1.018032
houston_0538,houston,538,29.717437,-95.426513,264872.3,3289540.6,265672.3,3290340.6,EPSG:32615,296,80,80,1,80,1.0,1.601382,0.446874,1.39893,0.390379,0.990417,234,80,27,13,0.375,0.3375,0.1625,91.05,10653.27,1.00138
chicago_0627,chicago,627,41.68369,-87.645124,445908.44,4614458.65,446708.44,4615258.65,EPSG:32616,1896,515,515,5,511,0.9922,1.742886,0.486362,1.970327,0.54983,0.973661,1720,511,235,16,0.469667,0.459883,0.031311,32.94,28391.51,1.031468
laplata_0013,laplata,13,-34.906821,-57.972004,410801.15,6136458.99,411601.15,6137258.99,EPSG:32721,220,53,53,1,53,1.0,1.640612,0.457821,1.588758,0.443351,0.986603,160,53,13,3,0.415094,0.245283,0.056604,101.52,8121.44,1.008121
detroit_0022,detroit,22,42.366633,-83.216882,317056.5,4692464.74,317856.5,4693264.74,EPSG:32617,444,115,115,2,113,0.9826,1.800069,0.502319,1.601986,0.447043,0.964537,388,113,31,7,0.610619,0.274336,0.061947,46.6,9039.67,1.007168
portland_0375,portland,375,45.522724,-122.606163,530356.84,5040696.47,531156.84,5041496.47,EPSG:32610,480,159,159,6,154,0.9686,1.763618,0.492147,1.767657,0.493274,0.97051,398,154,83,28,0.116883,0.538961,0.181818,61.92,12446.17,1.039656
brasilia_1849,brasilia,1849,-15.646776,-47.807422,198603.82,8267745.62,199403.82,8268545.62,EPSG:32723,254,65,65,2,56,0.8615,1.675474,0.46755,1.749105,0.488097,0.982678,138,56,27,5,0.035714,0.482143,0.089286,81.61,5631.18,1.018465
cleveland_0194,cleveland,194,41.415756,-81.709481,440307.88,4584754.41,441107.88,4585554.41,EPSG:32617,4118,1424,1424,2,1422,0.9986,1.810563,0.505247,1.959948,0.546934,0.962715,3984,1422,402,420,0.407173,0.2827,0.295359,17.81,35473.12,1.022477
quito_0132,quito,132,-0.295673,-78.567728,770329.29,9966889.57,771129.29,9967689.57,EPSG:32717,976,276,276,3,273,0.9891,1.79829,0.501822,1.771657,0.49439,0.964841,848,273,128,18,0.351648,0.468864,0.065934,46.87,19874.0,1.001689
chicago_0438,chicago,438,41.762724,-87.684411,442708.44,4623258.65,443508.44,4624058.65,EPSG:32616,1710,426,426,1,426,1.0,1.596426,0.445491,1.465895,0.409066,0.990854,1540,426,109,6,0.685446,0.255869,0.014085,38.4,29645.49,1.006493
bengaluru_0487,bengaluru,487,12.918492,77.581711,779741.21,1429133.77,780541.21,1429933.77,EPSG:32643,496,149,149,5,135,0.906,1.706523,0.476214,1.799581,0.502183,0.978759,402,135,53,16,0.355556,0.392593,0.118519,64.54,13101.0,1.03467
portland_0208,portland,208,45.566181,-122.687874,523956.84,5045496.47,524756.84,5046296.47,EPSG:32610,348,93,93,1,93,1.0,1.727554,0.482083,1.483157,0.413883,0.975878,276,93,53,7,0.236559,0.569892,0.075269,74.61,10296.65,1.004179
detroit_0054,detroit,54,42.345222,-83.206418,317856.5,4690064.74,318656.5,4690864.74,EPSG:32617,1020,273,273,4,269,0.9853,1.653456,0.461406,1.41593,0.395123,0.985216,874,269,124,16,0.423792,0.460967,0.05948,47.07,20568.87,1.002698
houston_0703,houston,703,29.73968,-95.393971,268072.3,3291940.6,268872.3,3292740.6,EPSG:32615,2264,613,613,4,610,0.9951,1.723325,0.480903,1.723202,0.480869,0.976472,2068,610,217,38,0.54918,0.355738,0.062295,31.58,32778.83,1.012392
portland_0360,portland,360,45.551561,-122.616211,529556.84,5043896.47,530356.84,5044696.47,EPSG:32610,232,72,72,1,72,1.0,1.765829,0.492764,1.616664,0.451139,0.970163,178,72,39,13,0.055556,0.541667,0.180556,83.5,7431.81,1.019317
detroit_0199,detroit,199,42.360362,-83.168091,321056.5,4691664.74,321856.5,4692464.74,EPSG:32617,482,130,130,1,130,1.0,1.719287,0.479776,1.51867,0.423793,0.977032,386,130,65,13,0.284615,0.5,0.1,58.43,11277.44,1.005132
chicago_0455,chicago,455,41.88521,-87.685717,442708.44,4636858.65,443508.44,4637658.65,EPSG:32616,1070,333,333,3,331,0.994,1.743703,0.48659,1.860479,0.519176,0.973541,952,331,114,73,0.380665,0.344411,0.220544,46.38,22447.77,1.031966
toronto_0634,toronto,634,43.737823,-79.276117,638418.93,4843798.1,639218.93,4844598.1,EPSG:32617,376,136,136,5,122,0.8971,1.807336,0.504347,2.042448,0.569956,0.96328,284,122,36,50,0.221311,0.295082,0.409836,70.3,9982.8,1.150001
chicago_0543,chicago,543,41.806068,-87.665611,444308.44,4628058.65,445108.44,4628858.65,EPSG:32616,2024,534,534,2,533,0.9981,1.667031,0.465194,1.615992,0.450951,0.983675,1828,533,170,25,0.575985,0.318949,0.046904,35.1,32083.27,1.016003
chicago_0586,chicago,586,41.755688,-87.655468,445108.44,4622458.65,445908.44,4623258.65,EPSG:32616,1386,371,371,5,360,0.9704,1.790559,0.499665,1.76979,0.493869,0.966148,1236,360,139,15,0.536111,0.386111,0.041667,39.89,24650.67,1.018767
vancouver_0128,vancouver,128,49.2185,-123.086375,493309.99,5451349.41,494109.99,5452149.41,EPSG:32610,820,254,254,2,253,0.9961,1.811124,0.505404,1.594144,0.444854,0.962616,704,253,112,49,0.268775,0.442688,0.193676,55.07,19494.89,1.003447
brasilia_0977,brasilia,977,-16.005538,-47.991645,179403.82,8227745.62,180203.82,8228545.62,EPSG:32723,750,224,224,1,224,1.0,1.654163,0.461603,1.644161,0.458812,0.985137,618,224,154,16,0.075893,0.6875,0.071429,55.26,17296.82,1.015124
hanoi_0180,hanoi,180,21.214471,105.359908,536951.27,2345526.51,537751.27,2346326.51,EPSG:32648,482,144,144,5,135,0.9375,1.598901,0.446182,1.633601,0.455865,0.990637,412,135,46,20,0.42963,0.340741,0.148148,40.45,8333.3,1.02101
orlando_0291,orlando,291,28.601374,-81.45336,455274.2,3163506.54,456074.2,3164306.54,EPSG:32617,336,109,109,8,98,0.8991,1.858579,0.518646,1.713618,0.478194,0.953798,272,98,72,12,0.081633,0.734694,0.122449,60.73,8258.75,1.074005
detroit_0197,detroit,197,42.345962,-83.167596,321056.5,4690064.74,321856.5,4690864.74,EPSG:32617,1506,381,381,1,381,1.0,1.900789,0.530425,1.678208,0.468313,0.945171,1352,381,117,7,0.629921,0.307087,0.018373,40.19,27170.2,1.010769
portland_0336,portland,336,45.508391,-122.626746,528756.84,5039096.47,529556.84,5039896.47,EPSG:32610,560,182,183,5,179,0.9781,1.946418,0.543158,1.717617,0.47931,0.935014,470,179,81,39,0.195531,0.452514,0.217877,54.12,12719.17,1.011198
phoenix_0238,phoenix,238,33.466142,-112.177515,390180.48,3703185.52,390980.48,3703985.52,EPSG:32612,400,131,131,2,130,0.9924,2.004161,0.559272,2.207058,0.615891,0.920925,334,130,43,36,0.246154,0.330769,0.276923,62.6,10454.45,1.087202
phoenix_0385,phoenix,385,33.502456,-112.15217,392580.48,3707185.52,393380.48,3707985.52,EPSG:32612,122,47,47,1,47,1.0,1.897225,0.529431,2.058518,0.57444,0.945928,104,47,24,15,0.021277,0.510638,0.319149,82.86,4474.52,1.094954
cairo_1341,cairo,1341,30.128007,31.606266,365343.78,3333389.41,366143.78,3334189.41,EPSG:32636,344,109,109,2,106,0.9725,1.947729,0.543524,2.25445,0.629116,0.93471,294,106,77,7,0.056604,0.726415,0.066038,28.53,4193.66,1.012198
toronto_0035,toronto,35,43.647942,-79.54652,616818.93,4833398.1,617618.93,4834198.1,EPSG:32617,426,146,146,1,146,1.0,2.002001,0.558669,2.13182,0.594896,0.921477,364,146,57,47,0.212329,0.390411,0.321918,48.63,8850.74,1.030373
houston_1151,houston,1151,29.741294,-95.303043,276872.3,3291940.6,277672.3,3292740.6,EPSG:32615,556,163,163,1,163,1.0,1.955404,0.545666,1.863141,0.519919,0.932912,476,163,76,24,0.300613,0.466258,0.147239,51.65,12293.67,1.025199
miami_0145,miami,145,25.835362,-80.194453,580330.94,2857298.73,581130.94,2858098.73,EPSG:32617,674,215,215,1,215,1.0,2.033843,0.567555,1.98637,0.554307,0.913145,620,215,105,33,0.274419,0.488372,0.153488,49.33,15588.65,1.015116
chicago_0212,chicago,212,41.740812,-87.732282,438708.44,4620858.65,439508.44,4621658.65,EPSG:32616,1114,291,291,2,290,0.9966,1.940681,0.541557,2.091308,0.583591,0.936338,946,290,129,11,0.427586,0.444828,0.037931,37.52,17747.43,1.045814
phoenix_1409,phoenix,1409,33.496517,-112.00569,406180.48,3706385.52,406980.48,3707185.52,EPSG:32612,944,293,293,5,285,0.9727,1.99914,0.557871,2.178966,0.608052,0.922205,802,285,114,54,0.305263,0.4,0.189474,44.85,18165.4,1.098062
lasvegas_1147,lasvegas,1147,36.143311,-115.029627,676873.93,4001242.16,677673.93,4002042.16,EPSG:32611,334,114,114,8,102,0.8947,1.84892,0.515951,1.786066,0.498411,0.955669,264,102,56,22,0.127451,0.54902,0.215686,70.85,9352.29,1.04639
cleveland_0331,cleveland,331,41.495411,-81.643259,445907.88,4593554.41,446707.88,4594354.41,EPSG:32617,506,137,137,4,134,0.9781,1.848452,0.51582,1.663058,0.464085,0.955758,394,134,62,10,0.276119,0.462687,0.074627,54.3,10697.05,1.008145
amsterdam_0238,amsterdam,238,52.357555,4.991551,635222.19,5802274.43,636022.19,5803074.43,EPSG:32631,644,242,242,8,232,0.9587,2.010498,0.56104,2.027742,0.565852,0.919294,582,232,138,63,0.094828,0.594828,0.271552,35.62,10437.05,1.037926
minneapolis_0272,minneapolis,272,44.916166,-93.321534,474221.29,4973287.85,475021.29,4974087.85,EPSG:32615,890,278,278,2,277,0.9964,2.01389,0.561987,1.68231,0.469457,0.918415,778,277,119,65,0.296029,0.429603,0.234657,48.61,18909.02,1.017324
cleveland_0042,cleveland,42,41.494316,-81.815764,431507.88,4593554.41,432307.88,4594354.41,EPSG:32617,504,147,147,1,147,1.0,1.896318,0.529177,1.947403,0.543433,0.94612,428,147,70,20,0.292517,0.47619,0.136054,49.85,10866.91,1.029745
denver_0120,denver,120,39.706994,-105.011924,498577.82,4394837.36,499377.82,4395637.36,EPSG:32613,504,145,145,1,145,1.0,1.950322,0.544248,2.109962,0.588796,0.934105,432,145,109,3,0.131034,0.751724,0.02069,71.36,15699.34,1.025632
detroit_0330,detroit,330,42.404289,-83.13072,324256.5,4696464.74,325056.5,4697264.74,EPSG:32617,602,160,160,1,160,1.0,1.825012,0.509279,1.618488,0.451648,0.960132,492,160,97,7,0.25625,0.60625,0.04375,59.95,14748.8,1.017099
portland_0317,portland,317,45.522826,-122.636894,527956.84,5040696.47,528756.84,5041496.47,EPSG:32610,628,188,188,1,188,1.0,1.910781,0.533213,1.766165,0.492858,0.94302,530,188,109,25,0.18617,0.579787,0.132979,54.57,14462.37,1.010937
phoenix_0919,phoenix,919,33.661793,-112.085264,398980.48,3724785.52,399780.48,3725585.52,EPSG:32612,258,83,83,3,76,0.9157,1.854326,0.517459,2.018206,0.563191,0.954627,186,76,40,16,0.065789,0.526316,0.210526,87.63,8149.8,1.035209
laplata_0012,laplata,12,-34.914034,-57.972089,410801.15,6135658.99,411601.15,6136458.99,EPSG:32721,320,75,75,1,75,1.0,1.857222,0.518268,1.708916,0.476882,0.954063,234,75,17,4,0.453333,0.226667,0.053333,81.88,9580.26,1.013141
denver_0105,denver,105,39.728618,-105.021263,497777.82,4397237.36,498577.82,4398037.36,EPSG:32613,1278,480,480,8,464,0.9667,2.030227,0.566546,2.279294,0.636049,0.914112,1178,464,165,159,0.265086,0.355603,0.342672,35.35,20965.18,1.062613
chicago_0894,chicago,894,41.741738,-87.568738,452308.44,4620858.65,453108.44,4621658.65,EPSG:32616,1358,355,355,1,355,1.0,2.023907,0.564782,1.922458,0.536472,0.91579,1220,355,110,18,0.588732,0.309859,0.050704,41.91,25568.06,1.010256
detroit_0441,detroit,441,42.340381,-83.080004,328256.5,4689264.74,329056.5,4690064.74,EPSG:32617,1248,375,375,10,342,0.912,1.956801,0.546056,1.981025,0.552815,0.932583,988,342,132,64,0.347953,0.385965,0.187135,45.66,22736.64,1.056672
kyoto_0303,kyoto,303,34.992755,135.730786,566291.91,3872083.52,567091.91,3872883.52,EPSG:32653,1560,443,443,4,436,0.9842,1.822573,0.508599,1.808131,0.504569,0.960574,1384,436,218,27,0.364679,0.5,0.061927,37.48,25938.18,1.028787
saltlakecity_0192,saltlakecity,192,40.722932,-111.877349,425505.06,4507970.75,426305.06,4508770.75,EPSG:32612,502,179,179,1,179,1.0,1.899788,0.530146,1.776611,0.495773,0.945384,448,179,76,55,0.195531,0.424581,0.307263,43.29,9783.19,1.066553
mendoza_0048,mendoza,48,-32.864861,-68.855835,513087.76,6363285.2,513887.76,6364085.2,EPSG:32719,250,76,76,2,73,0.9605,2.033948,0.567584,2.027411,0.56576,0.913117,214,73,45,4,0.191781,0.616438,0.054795,79.93,8712.19,1.003298
chennai_0614,chennai,614,13.210559,80.27654,421211.76,1460133.9,422011.76,1460933.9,EPSG:32644,254,73,73,2,66,0.9041,1.922113,0.536376,2.221501,0.619922,0.940532,186,66,41,1,0.106061,0.621212,0.015152,79.54,7397.57,1.024883
houston_1077,houston,1077,29.798717,-95.320907,275272.3,3298340.6,276072.3,3299140.6,EPSG:32615,484,157,157,1,157,1.0,1.991165,0.555645,1.883586,0.525625,0.924216,416,157,75,34,0.197452,0.477707,0.216561,50.84,10676.17,1.057375
phoenix_0568,phoenix,568,33.466622,-112.125869,394980.48,3703185.52,395780.48,3703985.52,EPSG:32612,368,116,116,3,97,0.8362,1.868951,0.521541,1.805146,0.503736,0.951747,248,97,60,14,0.041237,0.618557,0.14433,69.67,8639.03,1.073419
orlando_0533,orlando,533,28.565448,-81.395949,460874.2,3159506.54,461674.2,3160306.54,EPSG:32617,196,50,50,1,50,1.0,1.855046,0.517661,1.770147,0.493969,0.954487,138,50,26,4,0.16,0.52,0.08,96.13,6632.91,1.00635
lasvegas_0661,lasvegas,661,36.181338,-115.153207,665673.93,4005242.16,666473.93,4006042.16,EPSG:32611,410,116,116,3,113,0.9741,1.833583,0.511671,1.730932,0.483026,0.958559,336,113,63,11,0.256637,0.557522,0.097345,70.69,11876.61,1.059631
vancouver_0038,vancouver,38,49.26879,-123.163441,487709.99,5456949.41,488509.99,5457749.41,EPSG:32610,1134,320,320,4,317,0.9906,1.934546,0.539845,1.631269,0.455214,0.93774,998,317,109,43,0.470032,0.343849,0.135647,44.08,21994.64,1.004189
cairo_2032,cairo,2032,30.223574,31.779478,382143.78,3343789.41,382943.78,3344589.41,EPSG:32636,130,36,36,1,36,1.0,1.936133,0.540288,1.593478,0.444669,0.937379,92,36,22,2,0.0,0.611111,0.055556,127.67,5872.81,1.191671
cairo_1950,cairo,1950,30.230557,31.754452,379743.78,3344589.41,380543.78,3345389.41,EPSG:32636,188,61,61,4,49,0.8033,1.868121,0.521309,1.884986,0.526015,0.951912,116,49,23,13,0.081633,0.469388,0.265306,91.83,5326.12,1.023257
orlando_1118,orlando,1118,28.645215,-81.257092,474474.2,3168306.54,475274.2,3169106.54,EPSG:32617,140,41,41,3,35,0.8537,1.884569,0.525899,1.67995,0.468799,0.948573,96,35,15,4,0.228571,0.428571,0.114286,80.6,4029.86,1.083991
chandigarh_0102,chandigarh,102,30.722766,76.785325,670542.34,3399838.99,671342.34,3400638.99,EPSG:32643,508,150,150,8,127,0.8467,1.908063,0.532455,2.048163,0.571551,0.943609,340,127,79,11,0.07874,0.622047,0.086614,66.67,11600.28,1.027327
cleveland_0084,cleveland,84,41.472901,-81.786752,433907.88,4591154.41,434707.88,4591954.41,EPSG:32617,764,209,209,1,209,1.0,1.973898,0.550827,1.567375,0.437384,0.928481,660,209,96,16,0.38756,0.45933,0.076555,52.22,17233.45,1.005161
bogota_0510,bogota,510,4.638937,-74.06776,603001.98,512421.2,603801.98,513221.2,EPSG:32618,1464,448,448,10,439,0.9799,1.913568,0.533991,1.867854,0.521235,0.942413,1316,439,183,70,0.371298,0.416856,0.159453,36.03,23782.63,1.013655
saltlakecity_0108,saltlakecity,108,40.722486,-111.934178,420705.06,4507970.75,421505.06,4508770.75,EPSG:32612,120,44,44,3,42,0.9545,1.972073,0.550317,2.040106,0.569302,0.928925,104,42,12,16,0.285714,0.285714,0.380952,51.25,2664.96,1.251592
bangkok_1515,bangkok,1515,13.6743,100.686728,682028.23,1511940.91,682828.23,1512740.91,EPSG:32647,456,171,171,7,153,0.8947,1.895659,0.528994,2.027804,0.56587,0.946259,342,153,65,57,0.091503,0.424837,0.372549,59.43,10162.82,1.033103
portland_0568,portland,568,45.507833,-122.483373,539956.84,5039096.47,540756.84,5039896.47,EPSG:32610,194,76,76,1,76,1.0,1.862817,0.519829,1.947385,0.543428,0.952965,164,76,31,25,0.052632,0.407895,0.328947,54.36,4674.67,1.039143
chicago_0013,chicago,13,41.977846,-87.841211,429908.44,4647258.65,430708.44,4648058.65,EPSG:32616,1430,423,423,3,421,0.9953,1.847245,0.515483,1.91087,0.533238,0.955989,1304,421,239,23,0.292162,0.567696,0.054632,41.55,27089.44,1.044436
chicago_0760,chicago,760,41.691053,-87.616358,448308.44,4615258.65,449108.44,4616058.65,EPSG:32616,1662,437,437,1,437,1.0,1.936689,0.540443,2.037262,0.568509,0.937252,1476,437,211,5,0.439359,0.482838,0.011442,36.46,26906.71,1.014563
chicago_0694,chicago,694,41.827847,-87.636936,446708.44,4630458.65,447508.44,4631258.65,EPSG:32616,1742,537,537,6,532,0.9907,1.944409,0.542598,1.967172,0.54895,0.93548,1546,532,249,80,0.287594,0.468045,0.150376,38.35,29798.79,1.062509
chicago_0562,chicago,562,41.942963,-87.667033,444308.44,4643258.65,445108.44,4644058.65,EPSG:32616,1864,528,528,3,526,0.9962,1.964742,0.548272,1.84093,0.513721,0.930693,1672,526,169,68,0.494297,0.321293,0.129278,34.9,29246.66,1.013995
chicago_0330,chicago,330,41.971492,-87.715608,440308.44,4646458.65,441108.44,4647258.65,EPSG:32616,1628,448,448,3,446,0.9955,1.990012,0.555324,1.953246,0.545064,0.924505,1460,446,159,36,0.5,0.356502,0.080717,38.58,28243.74,1.014981
houston_1372,houston,1372,29.641146,-95.251189,281672.3,3280740.6,282472.3,3281540.6,EPSG:32615,378,137,137,6,127,0.927,1.982248,0.553157,1.886775,0.526515,0.926434,294,127,61,40,0.07874,0.480315,0.314961,55.48,8265.84,1.032845
chicago_0612,chicago,612,41.943019,-87.657383,445108.44,4643258.65,445908.44,4644058.65,EPSG:32616,1648,465,465,3,463,0.9957,1.890749,0.527624,1.827487,0.50997,0.94729,1474,463,142,60,0.50324,0.306695,0.12959,38.45,28341.21,1.016879
houston_0976,houston,976,29.66136,-95.334272,273672.3,3283140.6,274472.3,3283940.6,EPSG:32615,244,64,64,1,64,1.0,2.015985,0.562571,1.961557,0.547383,0.917869,188,64,43,1,0.140625,0.671875,0.015625,78.74,7401.32,1.018369
mendoza_0052,mendoza,52,-32.879284,-68.84726,513887.76,6361685.2,514687.76,6362485.2,EPSG:32719,222,67,67,1,67,1.0,2.009215,0.560682,1.948678,0.543789,0.919626,164,67,29,18,0.119403,0.432836,0.268657,86.03,7054.39,1.005507
thessaloniki_0640,thessaloniki,640,40.638082,22.854062,656383.42,4499834.41,657183.42,4500634.41,EPSG:32634,274,73,73,1,73,1.0,2.030294,0.566564,1.982274,0.553164,0.914094,226,73,33,7,0.328767,0.452055,0.09589,81.88,9252.87,1.009519
cairo_0227,cairo,227,30.109846,31.291034,334943.78,3331789.41,335743.78,3332589.41,EPSG:32636,1370,452,452,3,431,0.9535,2.010927,0.56116,2.089481,0.583081,0.919183,1216,431,328,41,0.078886,0.761021,0.095128,37.37,22797.17,1.012909
orlando_0529,orlando,529,28.536564,-81.395841,460874.2,3156306.54,461674.2,3157106.54,EPSG:32617,864,264,264,2,263,0.9962,2.015141,0.562336,1.976209,0.551472,0.918089,786,263,123,38,0.315589,0.467681,0.144487,43.09,16935.02,1.028221
cleveland_0364,cleveland,364,41.42346,-81.623401,447507.88,4585554.41,448307.88,4586354.41,EPSG:32617,676,191,191,10,179,0.9372,1.975709,0.551332,2.081699,0.580909,0.92804,550,179,75,17,0.374302,0.418994,0.094972,66.34,18244.65,1.04494
detroit_0019,detroit,19,42.345034,-83.216123,317056.5,4690064.74,317856.5,4690864.74,EPSG:32617,590,175,175,3,173,0.9886,1.917207,0.535007,2.015288,0.562377,0.941615,526,173,100,14,0.271676,0.578035,0.080925,39.7,10441.95,1.034721
chicago_0093,chicago,93,41.956641,-87.783014,434708.44,4644858.65,435508.44,4645658.65,EPSG:32616,1280,369,369,1,369,1.0,2.012193,0.561513,1.792571,0.500226,0.918856,1126,369,159,46,0.373984,0.430894,0.124661,48.14,27197.09,1.036629
chicago_0807,chicago,807,41.784773,-87.607627,449108.44,4625658.65,449908.44,4626458.65,EPSG:32616,1528,414,414,2,413,0.9976,1.866247,0.520786,1.93666,0.540435,0.952286,1380,413,163,20,0.501211,0.394673,0.048426,37.81,26314.02,1.014697
miami_0155,miami,155,25.799201,-80.186718,581130.94,2853298.73,581930.94,2854098.73,EPSG:32617,498,188,188,2,187,0.9947,2.0317,0.566957,1.904723,0.531523,0.913719,444,187,84,66,0.139037,0.449198,0.352941,39.79,8833.35,1.041516
houston_0638,houston,638,29.862009,-95.413446,266472.3,3305540.6,267272.3,3306340.6,EPSG:32615,348,106,106,3,100,0.9434,1.899954,0.530192,1.780277,0.496796,0.945348,298,100,42,12,0.34,0.42,0.12,53.34,7947.46,1.077503
chicago_0386,chicago,386,41.741051,-87.693802,441908.44,4620858.65,442708.44,4621658.65,EPSG:32616,1676,447,447,2,446,0.9978,1.872262,0.522465,1.842744,0.514227,0.951082,1500,446,194,10,0.475336,0.434978,0.022422,39.9,29921.3,1.022148
minneapolis_0269,minneapolis,269,44.894561,-93.321413,474221.29,4970887.85,475021.29,4971687.85,EPSG:32615,546,151,151,1,151,1.0,1.871971,0.522384,1.506477,0.42039,0.951141,472,151,75,11,0.350993,0.496689,0.072848,60.41,14255.68,1.001093
tehran_0830,tehran,830,35.615083,51.482309,543279.81,3940964.0,544079.81,3941764.0,EPSG:32639,448,128,128,3,120,0.9375,2.004796,0.559449,1.874331,0.523042,0.920762,358,120,53,15,0.291667,0.441667,0.125,63.51,11368.27,1.021756
laplata_0020,laplata,20,-34.914104,-57.963332,411601.15,6135658.99,412401.15,6136458.99,EPSG:32721,320,76,76,1,76,1.0,1.953467,0.545125,2.006616,0.559957,0.933368,238,76,29,2,0.368421,0.381579,0.026316,81.78,9732.26,1.015298
chicago_0685,chicago,685,41.763001,-87.636294,446708.44,4623258.65,447508.44,4624058.65,EPSG:32616,1290,337,337,2,332,0.9852,1.885906,0.526272,1.817692,0.507237,0.948297,1134,332,139,10,0.51506,0.418675,0.03012,41.09,23379.92,1.003923
vancouver_0011,vancouver,11,49.261542,-123.196403,485309.99,5456149.41,486109.99,5456949.41,EPSG:32610,818,224,224,2,223,0.9955,1.944046,0.542496,1.799828,0.502252,0.935563,672,223,83,29,0.38565,0.372197,0.130045,60.31,20264.79,1.014132
bangkok_2262,bangkok,2262,13.824856,100.865389,701228.23,1528740.91,702028.23,1529540.91,EPSG:32647,248,89,89,4,86,0.9663,1.921296,0.536148,1.462845,0.408215,0.940713,200,86,40,26,0.081395,0.465116,0.302326,91.73,9173.26,1.006736
